extraction_key,chart_id,is_original,perturbation_type,intensity,status,file_exists,in_failure_log,json_valid,phase,meta_chart_title,meta_chart_type,meta_confidence,meta_completeness,meta_data_points,meta_timestamp,meta_model,meta_attempt,meta_response_time,failure_error_type,failure_error_message,failure_error_timestamp,failure_retry_attempt,failure_extraction_phase
chart_120_medium_line_original,chart_120_medium_line,True,none,none,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,partial,6.0,2025-07-29T19:55:23.554633,gpt-4o,1.0,8.220274925231934,,,,,
chart_121_advanced_pie_original,chart_121_advanced_pie,True,none,none,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),pie,high,complete,12.0,2025-07-29T19:55:36.535893,gpt-4o,1.0,11.976065874099731,,,,,
chart_122_medium_line_original,chart_122_medium_line,True,none,none,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),line,medium,partial,6.0,2025-07-29T19:55:45.293276,gpt-4o,1.0,7.754725694656372,,,,,
chart_123_medium_line_original,chart_123_medium_line,True,none,none,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),line,medium,complete,6.0,2025-07-29T19:55:53.732799,gpt-4o,1.0,7.437586307525635,,,,,
chart_124_advanced_pie_original,chart_124_advanced_pie,True,none,none,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),pie,high,complete,15.0,2025-07-29T19:56:16.125976,gpt-4o,1.0,21.39146852493286,,,,,
chart_125_complex_pie_original,chart_125_complex_pie,True,none,none,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),pie,high,complete,12.0,2025-07-29T19:56:26.062665,gpt-4o,1.0,8.934146165847778,,,,,
chart_126_complex_scatter_original,chart_126_complex_scatter,True,none,none,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),scatter,high,complete,10.0,2025-07-29T19:56:41.011358,gpt-4o,1.0,13.945884704589844,,,,,
chart_127_advanced_scatter_original,chart_127_advanced_scatter,True,none,none,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),scatter,high,complete,10.0,2025-07-29T19:56:54.370752,gpt-4o,1.0,12.357415914535522,,,,,
chart_128_medium_line_original,chart_128_medium_line,True,none,none,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),line,high,complete,9.0,2025-07-29T19:57:10.414348,gpt-4o,1.0,15.039588212966919,,,,,
chart_129_medium_scatter_original,chart_129_medium_scatter,True,none,none,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),scatter,medium,complete,8.0,2025-07-29T19:57:25.681464,gpt-4o,1.0,14.264105558395386,,,,,
chart_130_medium_bar_original,chart_130_medium_bar,True,none,none,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,30.0,2025-07-29T19:57:46.730631,gpt-4o,1.0,20.047184467315674,,,,,
chart_131_complex_line_original,chart_131_complex_line,True,none,none,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,partial,8.0,2025-07-29T19:57:54.887219,gpt-4o,1.0,7.145402431488037,,,,,
chart_132_complex_line_original,chart_132_complex_line,True,none,none,success,True,False,True,phase2,Risk Return Analysis - (Financial Analysis),line,medium,partial,11.0,2025-07-29T19:58:07.061039,gpt-4o,1.0,11.169792175292969,,,,,
chart_133_complex_bar_original,chart_133_complex_bar,True,none,none,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,36.0,2025-07-29T19:58:35.059547,gpt-4o,1.0,26.996673345565796,,,,,
chart_134_complex_bar_original,chart_134_complex_bar,True,none,none,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,high,complete,40.0,2025-07-29T19:58:59.806925,gpt-4o,1.0,23.744577169418335,,,,,
chart_135_complex_bar_original,chart_135_complex_bar,True,none,none,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,high,complete,40.0,2025-07-29T20:01:00.022385,gpt-4o,2.0,119.21378779411316,,,,,
chart_136_complex_bar_original,chart_136_complex_bar,True,none,none,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,27.0,2025-07-29T20:01:23.529086,gpt-4o,1.0,22.502399444580078,,,,,
chart_137_complex_bar_original,chart_137_complex_bar,True,none,none,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,high,complete,27.0,2025-07-29T20:01:50.208253,gpt-4o,1.0,25.67685103416443,,,,,
chart_138_medium_line_original,chart_138_medium_line,True,none,none,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),line,medium,partial,10.0,2025-07-29T20:01:59.572048,gpt-4o,1.0,8.361152172088623,,,,,
chart_139_advanced_scatter_original,chart_139_advanced_scatter,True,none,none,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),scatter,medium,complete,11.0,2025-07-29T20:02:08.359045,gpt-4o,1.0,7.783868789672852,,,,,
chart_140_medium_bar_original,chart_140_medium_bar,True,none,none,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),grouped_bar,high,complete,21.0,2025-07-29T20:02:26.872614,gpt-4o,1.0,17.499635219573975,,,,,
chart_141_medium_bar_original,chart_141_medium_bar,True,none,none,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,high,complete,21.0,2025-07-29T20:02:44.499200,gpt-4o,1.0,16.62173366546631,,,,,
chart_142_medium_bar_original,chart_142_medium_bar,True,none,none,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),grouped_bar,medium,complete,27.0,2025-07-29T20:03:01.875429,gpt-4o,1.0,16.37306237220764,,,,,
chart_143_complex_bar_original,chart_143_complex_bar,True,none,none,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,40.0,2025-07-29T20:03:32.456383,gpt-4o,1.0,29.577498197555542,,,,,
chart_144_medium_bar_original,chart_144_medium_bar,True,none,none,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),grouped_bar,high,complete,12.0,2025-07-29T20:03:41.256862,gpt-4o,1.0,7.79174542427063,,,,,
chart_145_medium_scatter_original,chart_145_medium_scatter,True,none,none,success,True,False,True,phase2,Sector Comparison - (Financial Analysis),scatter,high,complete,5.0,2025-07-29T20:03:50.556587,gpt-4o,1.0,8.28603196144104,,,,,
chart_146_medium_scatter_original,chart_146_medium_scatter,True,none,none,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),scatter,high,complete,7.0,2025-07-29T20:04:01.706537,gpt-4o,1.0,10.143559455871582,,,,,
chart_147_complex_line_original,chart_147_complex_line,True,none,none,success,True,False,True,phase2,Economic Indicators - (Financial Analysis),line,low,incomplete,10.0,2025-07-29T20:04:15.910129,gpt-4o,1.0,13.19654369354248,,,,,
chart_148_medium_pie_original,chart_148_medium_pie,True,none,none,success,True,False,True,phase2,Investment Allocation - (Financial Analysis),pie,high,complete,6.0,2025-07-29T20:04:24.539141,gpt-4o,1.0,7.620914459228516,,,,,
chart_149_complex_bar_original,chart_149_complex_bar,True,none,none,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,high,complete,21.0,2025-07-29T20:04:46.290610,gpt-4o,1.0,20.74834108352661,,,,,
chart_150_medium_bar_original,chart_150_medium_bar,True,none,none,success,True,False,True,phase2,Portfolio Performance Tracking - (Financial Analysis),grouped_bar,medium,complete,21.0,2025-07-29T20:05:04.406392,gpt-4o,1.0,17.108501434326172,,,,,
chart_151_complex_line_original,chart_151_complex_line,True,none,none,success,True,False,True,phase2,Production Efficiency - (Operational Metrics),line,medium,partial,9.0,2025-07-29T20:05:21.888705,gpt-4o,1.0,16.46791672706604,,,,,
chart_152_complex_pie_original,chart_152_complex_pie,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),pie,high,complete,8.0,2025-07-29T20:05:32.289288,gpt-4o,1.0,9.395435094833374,,,,,
chart_153_advanced_scatter_original,chart_153_advanced_scatter,True,none,none,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),scatter,medium,complete,15.0,2025-07-29T20:05:47.143860,gpt-4o,1.0,13.850030183792114,,,,,
chart_154_complex_line_original,chart_154_complex_line,True,none,none,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),line,medium,partial,10.0,2025-07-29T20:05:59.543689,gpt-4o,1.0,11.389739990234375,,,,,
chart_155_medium_bar_original,chart_155_medium_bar,True,none,none,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,high,complete,30.0,2025-07-29T20:06:24.007867,gpt-4o,1.0,23.456252574920654,,,,,
chart_156_complex_line_original,chart_156_complex_line,True,none,none,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),line,medium,partial,11.0,2025-07-29T20:07:16.589547,gpt-4o,2.0,51.57091045379639,,,,,
chart_157_complex_line_original,chart_157_complex_line,True,none,none,success,True,False,True,phase2,Production Efficiency - (Operational Metrics),line,medium,complete,12.0,2025-07-29T20:07:29.486885,gpt-4o,1.0,11.890097618103027,,,,,
chart_158_advanced_pie_original,chart_158_advanced_pie,True,none,none,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),pie,high,complete,12.0,2025-07-29T20:07:38.989696,gpt-4o,1.0,8.501038551330566,,,,,
chart_159_medium_area_original,chart_159_medium_area,True,none,none,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),line,medium,complete,10.0,2025-07-29T20:07:52.222328,gpt-4o,1.0,12.226336479187012,,,,,
chart_160_advanced_pie_original,chart_160_advanced_pie,True,none,none,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),pie,high,complete,14.0,2025-07-29T20:08:14.707128,gpt-4o,1.0,21.480062007904053,,,,,
chart_161_complex_bar_original,chart_161_complex_bar,True,none,none,missing,False,False,False,unknown,,,,,,,,,,,,,,
chart_162_medium_line_original,chart_162_medium_line,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,6.0,2025-07-29T20:13:07.174227,gpt-4o,1.0,9.550790309906006,,,,,
chart_163_medium_bar_original,chart_163_medium_bar,True,none,none,success,True,False,True,phase2,Production Efficiency - (Operational Metrics),grouped_bar,high,complete,21.0,2025-07-29T20:13:27.616289,gpt-4o,1.0,19.436774492263794,,,,,
chart_164_complex_line_original,chart_164_complex_line,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,12.0,2025-07-29T20:13:43.056084,gpt-4o,1.0,14.436702013015747,,,,,
chart_165_complex_bar_original,chart_165_complex_bar,True,none,none,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,high,complete,32.0,2025-07-29T20:15:44.105930,gpt-4o,2.0,120.03244352340698,,,,,
chart_166_advanced_scatter_original,chart_166_advanced_scatter,True,none,none,success,True,False,True,phase2,Production Efficiency - (Operational Metrics),scatter,medium,complete,15.0,2025-07-29T20:16:00.922529,gpt-4o,1.0,15.805566310882568,,,,,
chart_167_complex_bar_original,chart_167_complex_bar,True,none,none,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),grouped_bar,high,complete,40.0,2025-07-29T20:20:09.183984,gpt-4o,3.0,247.25275301933289,,,,,
chart_168_complex_scatter_original,chart_168_complex_scatter,True,none,none,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),scatter,medium,complete,9.0,2025-07-29T20:20:28.388378,gpt-4o,1.0,18.202107191085815,,,,,
chart_169_advanced_line_original,chart_169_advanced_line,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,partial,10.0,2025-07-29T20:20:40.539648,gpt-4o,1.0,11.149259328842163,,,,,
chart_170_advanced_pie_original,chart_170_advanced_pie,True,none,none,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),pie,high,complete,15.0,2025-07-29T20:20:54.138853,gpt-4o,1.0,12.594835758209229,,,,,
chart_171_medium_bar_original,chart_171_medium_bar,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-29T20:21:07.089190,gpt-4o,1.0,11.932604789733887,,,,,
chart_172_advanced_area_original,chart_172_advanced_area,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,partial,10.0,2025-07-29T20:21:21.231106,gpt-4o,1.0,13.12553596496582,,,,,
chart_173_advanced_line_original,chart_173_advanced_line,True,none,none,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),line,medium,partial,14.0,2025-07-29T20:21:45.825262,gpt-4o,1.0,23.592114448547363,,,,,
chart_174_medium_scatter_original,chart_174_medium_scatter,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,high,complete,6.0,2025-07-29T20:21:58.023281,gpt-4o,1.0,11.195250749588013,,,,,
chart_175_complex_line_original,chart_175_complex_line,True,none,none,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),line,medium,complete,12.0,2025-07-29T20:22:16.222222,gpt-4o,1.0,17.195768117904663,,,,,
chart_176_advanced_bar_original,chart_176_advanced_bar,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-29T20:22:27.854756,gpt-4o,1.0,10.614858865737915,,,,,
chart_177_medium_bar_original,chart_177_medium_bar,True,none,none,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,high,complete,30.0,2025-07-29T20:22:46.997032,gpt-4o,1.0,18.13305640220642,,,,,
chart_178_advanced_line_original,chart_178_advanced_line,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,high,complete,12.0,2025-07-29T20:23:00.021339,gpt-4o,1.0,12.016207695007324,,,,,
chart_179_complex_line_original,chart_179_complex_line,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),line,medium,complete,10.0,2025-07-29T20:23:13.485070,gpt-4o,1.0,12.450655698776245,,,,,
chart_180_advanced_bar_original,chart_180_advanced_bar,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),grouped_bar,high,partial,11.0,2025-07-29T20:24:29.226133,gpt-4o,1.0,74.73670220375061,,,,,
chart_181_medium_pie_original,chart_181_medium_pie,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),pie,high,complete,9.0,2025-07-29T20:24:38.953800,gpt-4o,1.0,8.72571611404419,,,,,
chart_182_complex_bar_original,chart_182_complex_bar,True,none,none,success,True,False,True,phase2,Service Level Agreement - (Operational Metrics),grouped_bar,high,partial,12.0,2025-07-29T20:28:58.855327,gpt-4o,3.0,258.9001157283783,,,,,
chart_183_advanced_scatter_original,chart_183_advanced_scatter,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),scatter,high,complete,9.0,2025-07-29T20:29:14.013924,gpt-4o,1.0,14.149179697036743,,,,,
chart_184_advanced_bar_original,chart_184_advanced_bar,True,none,none,success,True,False,True,phase2,Quality Control Metrics - (Operational Metrics),grouped_bar,high,partial,13.0,2025-07-29T20:29:28.333220,gpt-4o,1.0,13.314505100250244,,,,,
chart_185_advanced_bar_original,chart_185_advanced_bar,True,none,none,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,high,complete,12.0,2025-07-29T20:30:13.727645,gpt-4o,1.0,44.391355752944946,,,,,
chart_186_complex_pie_original,chart_186_complex_pie,True,none,none,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),pie,high,complete,12.0,2025-07-29T20:30:27.621853,gpt-4o,1.0,12.892897605895996,,,,,
chart_187_advanced_pie_original,chart_187_advanced_pie,True,none,none,success,True,False,True,phase2,Resource Utilization - (Operational Metrics),pie,high,complete,14.0,2025-07-29T20:30:48.937956,gpt-4o,1.0,20.311538696289062,,,,,
chart_188_complex_bar_original,chart_188_complex_bar,True,none,none,success,True,False,True,phase2,Supply Chain Performance - (Operational Metrics),grouped_bar,high,complete,27.0,2025-07-29T20:31:09.838448,gpt-4o,1.0,19.89420485496521,,,,,
chart_189_complex_bar_original,chart_189_complex_bar,True,none,none,success,True,False,True,phase2,Production Efficiency - (Operational Metrics),grouped_bar,high,complete,33.0,2025-07-29T20:31:33.904861,gpt-4o,1.0,23.050828456878662,,,,,
