perturbation_file,original_chart_id,perturbation_type,intensity,is_extracted,confidence,data_points
chart_183_advanced_scatter_random_blocks_medium.png,chart_183_advanced_scatter_random,blocks,medium,True,medium,9
chart_183_advanced_scatter_rotation_medium.png,chart_183_advanced_scatter,rotation,medium,True,medium,9
chart_184_advanced_bar_brightness_shift_medium.png,chart_184_advanced_bar_brightness,shift,medium,True,medium,13
chart_184_advanced_bar_gaussian_blur_medium.png,chart_184_advanced_bar_gaussian,blur,medium,True,high,13
chart_184_advanced_bar_grayscale_conversion_medium.png,chart_184_advanced_bar_grayscale,conversion,medium,False,not_extracted,0
chart_184_advanced_bar_legend_corruption_medium.png,chart_184_advanced_bar_legend,corruption,medium,True,medium,12
chart_184_advanced_bar_random_blocks_medium.png,chart_184_advanced_bar_random,blocks,medium,True,medium,13
chart_184_advanced_bar_rotation_medium.png,chart_184_advanced_bar,rotation,medium,True,high,13
chart_185_advanced_bar_brightness_shift_medium.png,chart_185_advanced_bar_brightness,shift,medium,True,high,12
chart_185_advanced_bar_gaussian_blur_medium.png,chart_185_advanced_bar_gaussian,blur,medium,True,high,12
chart_185_advanced_bar_grayscale_conversion_medium.png,chart_185_advanced_bar_grayscale,conversion,medium,False,not_extracted,0
chart_185_advanced_bar_legend_corruption_medium.png,chart_185_advanced_bar_legend,corruption,medium,True,high,11
chart_185_advanced_bar_random_blocks_medium.png,chart_185_advanced_bar_random,blocks,medium,True,medium,12
chart_185_advanced_bar_rotation_medium.png,chart_185_advanced_bar,rotation,medium,True,high,12
chart_186_complex_pie_brightness_shift_medium.png,chart_186_complex_pie_brightness,shift,medium,True,high,12
chart_186_complex_pie_gaussian_blur_medium.png,chart_186_complex_pie_gaussian,blur,medium,True,high,12
chart_186_complex_pie_grayscale_conversion_medium.png,chart_186_complex_pie_grayscale,conversion,medium,False,not_extracted,0
chart_186_complex_pie_legend_corruption_medium.png,chart_186_complex_pie_legend,corruption,medium,True,high,12
chart_186_complex_pie_random_blocks_medium.png,chart_186_complex_pie_random,blocks,medium,True,high,12
chart_186_complex_pie_rotation_medium.png,chart_186_complex_pie,rotation,medium,True,high,12
chart_187_advanced_pie_brightness_shift_medium.png,chart_187_advanced_pie_brightness,shift,medium,True,high,14
chart_187_advanced_pie_gaussian_blur_medium.png,chart_187_advanced_pie_gaussian,blur,medium,True,high,14
chart_187_advanced_pie_grayscale_conversion_medium.png,chart_187_advanced_pie_grayscale,conversion,medium,False,not_extracted,0
chart_187_advanced_pie_legend_corruption_medium.png,chart_187_advanced_pie_legend,corruption,medium,True,high,14
chart_187_advanced_pie_random_blocks_medium.png,chart_187_advanced_pie_random,blocks,medium,True,high,14
chart_187_advanced_pie_rotation_medium.png,chart_187_advanced_pie,rotation,medium,True,high,14
chart_188_complex_bar_brightness_shift_medium.png,chart_188_complex_bar_brightness,shift,medium,True,high,27
chart_188_complex_bar_gaussian_blur_medium.png,chart_188_complex_bar_gaussian,blur,medium,True,high,27
chart_188_complex_bar_grayscale_conversion_medium.png,chart_188_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_188_complex_bar_legend_corruption_medium.png,chart_188_complex_bar_legend,corruption,medium,True,high,26
chart_188_complex_bar_random_blocks_medium.png,chart_188_complex_bar_random,blocks,medium,True,medium,27
chart_188_complex_bar_rotation_medium.png,chart_188_complex_bar,rotation,medium,True,high,27
chart_189_complex_bar_brightness_shift_medium.png,chart_189_complex_bar_brightness,shift,medium,True,high,33
chart_189_complex_bar_gaussian_blur_medium.png,chart_189_complex_bar_gaussian,blur,medium,True,high,33
chart_189_complex_bar_grayscale_conversion_medium.png,chart_189_complex_bar_grayscale,conversion,medium,False,not_extracted,0
chart_189_complex_bar_legend_corruption_medium.png,chart_189_complex_bar_legend,corruption,medium,True,high,32
chart_189_complex_bar_random_blocks_medium.png,chart_189_complex_bar_random,blocks,medium,True,high,32
chart_189_complex_bar_rotation_medium.png,chart_189_complex_bar,rotation,medium,True,high,33
chart_190_complex_area_brightness_shift_medium.png,chart_190_complex_area_brightness,shift,medium,True,medium,10
chart_190_complex_area_gaussian_blur_medium.png,chart_190_complex_area_gaussian,blur,medium,True,medium,10
chart_190_complex_area_grayscale_conversion_medium.png,chart_190_complex_area_grayscale,conversion,medium,False,not_extracted,0
chart_190_complex_area_legend_corruption_medium.png,chart_190_complex_area_legend,corruption,medium,True,medium,10
chart_190_complex_area_random_blocks_medium.png,chart_190_complex_area_random,blocks,medium,True,low,0
chart_190_complex_area_rotation_medium.png,chart_190_complex_area,rotation,medium,True,medium,10
chart_191_medium_line_brightness_shift_medium.png,chart_191_medium_line_brightness,shift,medium,True,medium,7
chart_191_medium_line_gaussian_blur_medium.png,chart_191_medium_line_gaussian,blur,medium,True,medium,7
chart_191_medium_line_grayscale_conversion_medium.png,chart_191_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_191_medium_line_legend_corruption_medium.png,chart_191_medium_line_legend,corruption,medium,True,medium,7
chart_191_medium_line_random_blocks_medium.png,chart_191_medium_line_random,blocks,medium,True,low,7
chart_191_medium_line_rotation_medium.png,chart_191_medium_line,rotation,medium,True,medium,7
chart_192_complex_scatter_brightness_shift_medium.png,chart_192_complex_scatter_brightness,shift,medium,True,medium,9
chart_192_complex_scatter_gaussian_blur_medium.png,chart_192_complex_scatter_gaussian,blur,medium,True,high,9
chart_192_complex_scatter_grayscale_conversion_medium.png,chart_192_complex_scatter_grayscale,conversion,medium,False,not_extracted,0
chart_192_complex_scatter_legend_corruption_medium.png,chart_192_complex_scatter_legend,corruption,medium,True,high,9
chart_192_complex_scatter_random_blocks_medium.png,chart_192_complex_scatter_random,blocks,medium,True,medium,9
chart_192_complex_scatter_rotation_medium.png,chart_192_complex_scatter,rotation,medium,True,high,9
chart_193_complex_line_brightness_shift_medium.png,chart_193_complex_line_brightness,shift,medium,True,medium,11
chart_193_complex_line_gaussian_blur_medium.png,chart_193_complex_line_gaussian,blur,medium,True,medium,11
chart_193_complex_line_grayscale_conversion_medium.png,chart_193_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_193_complex_line_legend_corruption_medium.png,chart_193_complex_line_legend,corruption,medium,True,medium,9
chart_193_complex_line_random_blocks_medium.png,chart_193_complex_line_random,blocks,medium,True,low,0
chart_193_complex_line_rotation_medium.png,chart_193_complex_line,rotation,medium,True,medium,11
chart_194_medium_pie_brightness_shift_medium.png,chart_194_medium_pie_brightness,shift,medium,True,high,8
chart_194_medium_pie_gaussian_blur_medium.png,chart_194_medium_pie_gaussian,blur,medium,True,high,8
chart_194_medium_pie_grayscale_conversion_medium.png,chart_194_medium_pie_grayscale,conversion,medium,False,not_extracted,0
chart_194_medium_pie_legend_corruption_medium.png,chart_194_medium_pie_legend,corruption,medium,True,high,8
chart_194_medium_pie_random_blocks_medium.png,chart_194_medium_pie_random,blocks,medium,True,high,8
chart_194_medium_pie_rotation_medium.png,chart_194_medium_pie,rotation,medium,True,high,8
chart_195_advanced_line_brightness_shift_medium.png,chart_195_advanced_line_brightness,shift,medium,True,medium,15
chart_195_advanced_line_gaussian_blur_medium.png,chart_195_advanced_line_gaussian,blur,medium,True,medium,15
chart_195_advanced_line_grayscale_conversion_medium.png,chart_195_advanced_line_grayscale,conversion,medium,False,not_extracted,0
chart_195_advanced_line_legend_corruption_medium.png,chart_195_advanced_line_legend,corruption,medium,True,high,15
chart_195_advanced_line_random_blocks_medium.png,chart_195_advanced_line_random,blocks,medium,True,medium,12
chart_195_advanced_line_rotation_medium.png,chart_195_advanced_line,rotation,medium,True,medium,15
chart_196_medium_line_brightness_shift_medium.png,chart_196_medium_line_brightness,shift,medium,True,medium,10
chart_196_medium_line_gaussian_blur_medium.png,chart_196_medium_line_gaussian,blur,medium,True,medium,10
chart_196_medium_line_grayscale_conversion_medium.png,chart_196_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_196_medium_line_legend_corruption_medium.png,chart_196_medium_line_legend,corruption,medium,True,medium,8
chart_196_medium_line_random_blocks_medium.png,chart_196_medium_line_random,blocks,medium,True,low,0
chart_196_medium_line_rotation_medium.png,chart_196_medium_line,rotation,medium,True,medium,10
chart_197_complex_line_brightness_shift_medium.png,chart_197_complex_line_brightness,shift,medium,True,low,0
chart_197_complex_line_gaussian_blur_medium.png,chart_197_complex_line_gaussian,blur,medium,True,medium,11
chart_197_complex_line_grayscale_conversion_medium.png,chart_197_complex_line_grayscale,conversion,medium,False,not_extracted,0
chart_197_complex_line_legend_corruption_medium.png,chart_197_complex_line_legend,corruption,medium,True,medium,11
chart_197_complex_line_random_blocks_medium.png,chart_197_complex_line_random,blocks,medium,True,low,0
chart_197_complex_line_rotation_medium.png,chart_197_complex_line,rotation,medium,True,medium,11
chart_198_medium_line_brightness_shift_medium.png,chart_198_medium_line_brightness,shift,medium,True,medium,6
chart_198_medium_line_gaussian_blur_medium.png,chart_198_medium_line_gaussian,blur,medium,True,medium,6
chart_198_medium_line_grayscale_conversion_medium.png,chart_198_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_198_medium_line_legend_corruption_medium.png,chart_198_medium_line_legend,corruption,medium,True,medium,5
chart_198_medium_line_random_blocks_medium.png,chart_198_medium_line_random,blocks,medium,True,low,6
chart_198_medium_line_rotation_medium.png,chart_198_medium_line,rotation,medium,True,medium,6
chart_199_medium_line_brightness_shift_medium.png,chart_199_medium_line_brightness,shift,medium,True,medium,8
chart_199_medium_line_gaussian_blur_medium.png,chart_199_medium_line_gaussian,blur,medium,True,medium,8
chart_199_medium_line_grayscale_conversion_medium.png,chart_199_medium_line_grayscale,conversion,medium,False,not_extracted,0
chart_199_medium_line_legend_corruption_medium.png,chart_199_medium_line_legend,corruption,medium,True,medium,8
chart_199_medium_line_random_blocks_medium.png,chart_199_medium_line_random,blocks,medium,True,low,8
chart_199_medium_line_rotation_medium.png,chart_199_medium_line,rotation,medium,True,high,8
chart_200_advanced_pie_brightness_shift_medium.png,chart_200_advanced_pie_brightness,shift,medium,True,high,10
chart_200_advanced_pie_gaussian_blur_medium.png,chart_200_advanced_pie_gaussian,blur,medium,True,high,10
chart_200_advanced_pie_grayscale_conversion_medium.png,chart_200_advanced_pie_grayscale,conversion,medium,False,not_extracted,0
chart_200_advanced_pie_legend_corruption_medium.png,chart_200_advanced_pie_legend,corruption,medium,True,high,10
chart_200_advanced_pie_random_blocks_medium.png,chart_200_advanced_pie_random,blocks,medium,True,medium,10
chart_200_advanced_pie_rotation_medium.png,chart_200_advanced_pie,rotation,medium,True,high,10
